GeoID,County,Year,Accommodation and food services,"Arts, entertainment, and recreation",Educational services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting",Construction,Durable goods manufacturing,Finance and insurance,Government and government enterprises,Health care and social assistance,Information,Natural resources and mining,Nondurable goods manufacturing,Other services (except government and government enterprises),Private industries,Professional and business services,Real estate and rental and leasing,Retail trade,Transportation and warehousing,Utilities,Wholesale trade,TOT_POP,TOT_MALE,TOT_FEMALE,Unemployment_Rate,Per_Capita_Personal_Income,Real_GDP,Percent_Change_Real_GDP,Bachelor_Degree_or_Higher_Pct
13225,"Peach, GA",2014,0.01,0.03,,0.78,,0.7,,0.33,-0.32,-0.08,0.0,,,0.15,10.5,0.84,0.47,-0.24,-0.2,,-0.04,27391,13225.0,14166.0,9.5,32614,831848,10.2,19.5
13225,"Peach, GA",2015,-0.09,-0.03,0.0,0.15,,0.82,,-0.1,-0.34,-0.11,,,,-0.06,1.02,0.08,0.28,0.28,0.29,,-0.09,27216,13108.0,14108.0,8.0,34433,837502,0.7,20.9
13225,"Peach, GA",2016,-0.06,-0.01,0.0,-0.2,2.29,0.27,2.87,-0.28,-0.65,0.2,-0.01,2.29,-0.08,-0.11,5.76,-0.05,0.94,-0.09,0.03,0.0,-0.14,27111,13017.0,14094.0,6.5,35137,880353,5.1,20.2
13225,"Peach, GA",2017,0.36,-0.02,,-0.21,-1.35,0.11,,-0.04,0.34,0.08,,-1.35,,0.03,-1.61,-0.06,-0.8,0.53,0.15,0.0,-0.64,27179,13084.0,14095.0,5.5,36827,869185,-1.3,20.3
13225,"Peach, GA",2018,,,,0.1,-2.86,,,,0.36,,,-2.86,-0.01,0.06,1.37,0.34,,0.52,,0.0,0.1,27574,13280.0,14294.0,4.9,36616,884192,1.7,19.4
13225,"Peach, GA",2019,-0.1,-0.02,,0.02,2.06,-2.11,2.01,0.44,-0.2,,,2.06,-0.2,-0.01,6.02,0.18,,0.75,,,0.6,27697,13303.0,14394.0,4.0,38290,935592,5.8,20.5
13225,"Peach, GA",2020,-0.6,-0.02,-0.03,0.34,0.47,-0.71,-2.87,-0.04,-0.68,-0.27,0.01,0.47,-0.01,-0.28,-5.72,0.65,,0.99,,,0.26,28042,13531.0,14511.0,5.9,41071,875694,-6.4,22.0
13225,"Peach, GA",2021,,,0.03,0.35,-1.69,,0.73,,-0.04,0.06,0.03,-1.69,,-0.17,5.51,0.52,,2.0,,0.0,0.06,28254,13629.0,14625.0,4.6,44926,923586,5.5,21.7
13225,"Peach, GA",2022,0.36,0.03,-0.01,0.44,-1.4,0.25,2.05,-0.5,0.41,0.22,0.0,-1.4,-0.39,0.13,2.08,0.73,1.47,-0.59,-0.28,0.17,-0.15,28484,13663.0,14821.0,3.7,44579,946571,2.5,22.9
13225,"Peach, GA",2023,0.29,-0.02,0.0,-0.42,-0.01,0.08,0.15,-0.26,0.14,0.2,0.08,0.04,0.88,0.14,2.17,-0.27,0.7,1.21,-1.2399999999999998,-0.01,0.64,28807,13890.0,14917.0,3.7,46062,968450,2.3,24.3
13227,"Pickens, GA",2002,0.13,0.03,0.08,0.16,-1.48,0.57,-0.22,1.27,0.86,0.47,0.18,-0.64,0.24,0.31,5.72,0.88,2.08,0.57,-0.28,0.05,0.01,25258,,,4.2,28622,776057,6.6,
13227,"Pickens, GA",2003,-0.08,-0.01,0.03,0.26,-0.7,-0.2,,-0.26,0.62,0.48,-0.11,-0.71,,0.03,2.67,0.22,2.81,0.5,0.02,0.1,0.31,26209,,,4.4,28747,801624,3.3,
13227,"Pickens, GA",2004,-0.05,0.12,,0.05,1.08,3.26,0.69,-0.94,-0.21,,-0.18,1.57,0.27,0.15,7.79,0.4,1.41,-0.84,0.04,0.18,0.23,26810,,,3.9,31521,862353,7.6,
13227,"Pickens, GA",2005,0.01,0.03,,0.53,-0.44,-1.78,,1.25,0.51,,0.03,-2.55,,0.65,2.07,0.49,1.18,0.9,0.2,-0.08,0.11,27277,,,4.1,32679,884600,2.6,
13227,"Pickens, GA",2006,-0.03,-0.12,,,-1.89,0.35,0.78,0.26,0.32,,0.03,-2.65,-0.3,0.06,0.56,,1.09,0.2,,0.1,0.09,28169,,,3.7,33830,892451,0.9,
13227,"Pickens, GA",2007,-0.05,-0.02,0.09,0.63,0.53,0.23,1.01,0.96,-0.01,0.46,0.04,-0.32,-0.05,0.1,8.57,0.98,4.69,-0.05,0.26,0.02,0.2,29095,,,3.8,35388,968828,8.6,
13227,"Pickens, GA",2008,0.2,-0.01,-0.03,-0.12,1.01,-2.24,-2.13,1.19,-0.29,0.84,0.09,0.19,-0.15,-0.07,-2.52,0.11,0.06,-0.17,-0.27,0.02,-0.16,29531,,,6.1,35647,941594,-2.8,
13227,"Pickens, GA",2009,-0.08,0.0,-0.06,-0.13,,-1.53,-0.64,2.06,0.09,0.31,-0.05,,-0.11,-0.3,-2.61,,0.13,-0.42,-0.11,-0.23,-0.5,29542,,,10.6,34977,917888,-2.5,
13227,"Pickens, GA",2010,-0.04,0.04,-0.04,1.1,,0.08,0.72,-1.41,0.01,0.27,0.09,,0.28,-0.68,-0.37,,0.34,0.22,-0.01,0.02,0.07,29434,14438.0,14996.0,10.8,35634,914531,-0.4,22.0
13227,"Pickens, GA",2011,0.34,0.01,0.0,-0.4,,-1.1,0.92,-1.27,-0.14,0.14,-0.1,,0.23,-0.06,-1.79,,0.5,0.24,0.09,0.06,-0.11,29390,14415.0,14975.0,10.4,37279,896889,-1.9,21.9
13227,"Pickens, GA",2012,0.54,0.01,-0.01,-0.01,1.92,0.68,,0.49,-0.18,0.45,-0.06,1.26,,-0.06,-10.22,0.1,-4.765000000000001,-0.33,0.0,-0.09,-0.27,29258,14365.0,14893.0,8.9,37710,803557,-10.4,22.0
13227,"Pickens, GA",2013,0.05,0.0,-0.02,-0.2,0.42,-0.08,,-0.66,-0.57,1.09,-0.03,2.1,,0.14,4.23,0.02,0.37,0.77,0.06,0.09,0.05,29389,14440.0,14949.0,7.9,38463,833025,3.7,22.5
13227,"Pickens, GA",2014,0.27,0.06,-0.02,0.08,1.19,0.69,1.54,0.28,-0.27,1.5300000000000002,-0.04,1.46,0.73,0.2,9.08,0.29,-0.15,-0.12,-0.2,-0.06,0.34,29807,14659.0,15148.0,6.7,39680,906448,8.8,23.7
13227,"Pickens, GA",2015,-0.04,-0.1,-0.02,-0.13,0.71,0.33,0.77,-0.9,-0.03,1.5300000000000002,0.11,-1.68,1.12,0.01,4.12,0.15,-0.04,0.54,0.04,0.04,0.44,30139,14811.0,15328.0,5.4,41838,943574,4.1,25.1
13227,"Pickens, GA",2016,0.07,0.01,-0.05,-0.14,-0.98,0.23,0.16,-0.61,-0.14,0.13,-0.02,1.48,0.61,0.14,3.29,-0.01,0.63,0.56,0.0,0.24,-0.28,30654,15069.0,15585.0,4.9,44281,973338,3.2,24.8
13227,"Pickens, GA",2017,0.12,0.01,-0.07,0.15,0.37,0.32,-0.33,-0.73,0.13,0.91,-0.06,0.73,0.76,0.05,3.01,0.23,0.91,0.21,0.11,-0.1,-0.08,31542,15482.0,16060.0,4.3,45919,1003906,3.1,24.9
13227,"Pickens, GA",2018,0.2,0.18000000000000002,0.0,-0.72,0.09,0.32,0.33,-0.26,0.23,0.01,-0.09,-0.08,-0.09,0.24,2.19,-0.64,1.05,0.43,-0.07,0.04,-0.07,32039,15713.0,16326.0,3.6,47018,1028163,2.4,23.7
13227,"Pickens, GA",2019,0.08,-0.04,0.02,0.02,-1.14,0.11,-0.13,0.39,0.05,-0.07,-0.09,-1.2,-0.05,0.18,-0.7,0.03,0.36,0.03,-0.06,-0.04,-0.24,32648,15996.0,16652.0,3.1,49057,1021505,-0.6,23.1
13227,"Pickens, GA",2020,-0.45,-0.16,-0.01,-0.15,-0.77,0.74,0.48,-0.09,-0.23,-0.77,-0.04,-1.51,-0.32,-0.01,-4.28,-0.47,-2.09,0.44,-0.07,0.15,-0.09,33347,16511.0,16836.0,4.8,51501,975482,-4.5,22.7
13227,"Pickens, GA",2021,0.58,0.12,0.0,,,2.01,0.34,-0.15,0.3,0.52,0.06,,0.67,0.0,8.46,,2.54,0.07,0.19,-0.16,-0.09,34035,16865.0,17170.0,2.8,58192,1060955,8.8,24.5
13227,"Pickens, GA",2022,0.28,0.1,0.0,0.24,2.28,-1.03,0.09,-0.31,-0.1,0.39,0.09,1.48,-0.13,0.21,4.65,,,-0.02,,-0.05,0.08,34817,17318.0,17499.0,2.6,60575,1109169,4.5,24.3
13227,"Pickens, GA",2023,,,0.01,0.05,-2.65,0.65,-0.84,0.14,0.2,0.76,0.04,-2.89,-0.3,-0.04,-0.22,,,0.69,-0.05,0.26,0.0,35975,17815.0,18160.0,2.8,63367,1108981,0.0,24.9
13229,"Pierce, GA",2002,0.03,,0.02,0.12,-4.03,-0.36,-0.28,0.36,0.66,-0.15,,-4.03,-0.42,0.15,-1.95,0.28,0.33,0.31,,0.08,0.24,15995,,,4.7,21777,331181,-1.3,
13229,"Pierce, GA",2003,0.2,,0.04,0.19,1.8,-1.11,0.02,-0.75,-0.04,0.06,,1.8,0.06,0.5,0.89,0.25,-0.48,-0.63,,-0.17,1.49,16278,,,4.3,22893,334025,0.9,
13229,"Pierce, GA",2004,0.16,-0.17,0.11,-0.06,-2.58,-0.99,0.8,-1.16,-0.64,0.58,-0.5900000000000001,-2.58,0.18,-0.02,-0.84,-0.03,-0.78,0.01,1.35,-0.01,1.7400000000000002,16755,,,4.3,22838,329080,-1.5,
13229,"Pierce, GA",2005,0.7700000000000001,-0.03,-0.09,0.02,1.35,0.43,,1.32,0.72,-0.08,-0.1,1.35,,0.14,5.54,-0.01,-0.21,-0.29,-0.11,-0.01,1.32,17179,,,4.7,23354,349694,6.3,
13229,"Pierce, GA",2006,-0.46,-0.13,-0.07,0.19,-0.23,-0.6,,0.11,-0.28,-0.17,-0.06,-0.23,,-0.46,1.62,0.17,2.06,0.19,-0.13,0.02,1.34,17502,,,4.2,24001,354407,1.3,
13229,"Pierce, GA",2007,-0.2,0.06,,0.15,0.96,0.41,0.66,0.11,0.19,,0.06,0.96,-0.24,0.03,1.79,0.24,1.15,-0.6,-0.84,0.01,-0.2,17933,,,4.0,25351,361424,2.0,
13229,"Pierce, GA",2008,-0.08,-0.03,0.11,0.05,2.87,-0.19,0.22,2.19,-0.23,-0.12,0.05,2.87,0.21,-0.09,5.12,0.51,-0.77,0.04,-1.12,0.0,-0.37,18210,,,5.5,27171,379104,4.9,
13229,"Pierce, GA",2009,-0.08,-0.02,0.08,,0.49,0.64,-0.93,-2.22,1.57,0.15,0.01,0.49,0.38,-0.27,-2.11,-0.27,2.8,0.13,-0.56,0.01,-1.5500000000000005,18564,,,9.4,28256,377064,-0.5,
13229,"Pierce, GA",2010,-0.08,0.18000000000000002,0.0,0.04,-1.48,-0.39,1.67,-1.01,0.27,-0.29,-0.02,-1.48,-0.45,-0.08,-2.96,0.12,-2.03,0.36,0.39,-0.05,0.18,18813,9222.0,9591.0,10.3,28680,366901,-2.7,8.8
13229,"Pierce, GA",2011,0.11,0.02,-0.09999999999999999,0.45,-2.44,-0.98,,0.08,-0.46,0.05,-0.04,-2.44,,-0.19,-3.08,0.49,1.39,0.42,-0.47,-0.01,-0.3,18769,9233.0,9536.0,10.5,29516,353901,-3.5,11.4
13229,"Pierce, GA",2012,0.0,,-0.07,0.1,-1.5,-0.45,3.29,0.01,-0.46,0.15,,-1.5,-0.58,0.11,2.08,0.25,-0.11,-0.17,,0.0,0.68,18902,9336.0,9566.0,9.3,29113,359616,1.6,10.1
13229,"Pierce, GA",2013,0.21,-0.04,0.02,0.23,3.09,-0.12,-0.49,-0.36,-0.83,1.23,0.16,3.09,0.42,-0.52,7.62,0.46,1.76,0.23,0.08,0.0,1.49,19015,9363.0,9652.0,8.5,29511,384050,6.8,11.8
13229,"Pierce, GA",2014,0.34,,,,-3.54,-0.16,,0.42,-0.06,,,-3.54,,0.16,-1.92,0.16,0.26,0.56,-0.02,0.0,1.06,19004,9386.0,9618.0,7.5,30212,376447,-2.0,12.7
13229,"Pierce, GA",2015,0.3,,-0.01,-0.2,2.67,0.33,-0.94,-0.41,0.05,0.03,,2.67,0.44,0.02,4.54,-0.36,-0.28,0.76,,0.0,1.4,19089,9437.0,9652.0,6.3,32126,393754,4.6,14.2
13229,"Pierce, GA",2016,0.08,0.0,-0.04,0.12,-0.68,0.48,1.0,-0.67,0.16,0.18,0.4,-0.68,-0.09,0.65,3.19,0.19,-1.29,0.43,0.12,0.0,1.7400000000000002,19116,9469.0,9647.0,5.7,33310,406927,3.3,12.9
13229,"Pierce, GA",2017,-0.06,,0.02,0.15,0.7,-0.56,1.33,-0.51,0.3,0.63,-0.32,0.7,-1.57,0.06,0.97,0.15,0.27,0.48,,0.0,-0.04,19200,9508.0,9692.0,4.9,34665,412112,1.3,12.7
13229,"Pierce, GA",2018,,,0.0,-0.24,-0.8,1.77,1.04,-0.29,-0.61,0.07,-0.33,-0.8,-0.01,0.21,1.28,-0.28,0.0,0.55,0.07,0.0,-0.68,19398,9625.0,9773.0,4.1,35176,414882,0.7,11.9
13229,"Pierce, GA",2019,-0.08,0.02,-0.01,,1.72,-0.92,-0.5,0.79,-0.47,-0.6,-0.1,1.72,0.01,0.06,-0.25,,-0.67,0.53,,0.04,-0.54,19443,9639.0,9804.0,3.8,36817,411871,-0.7,12.6
13229,"Pierce, GA",2020,-0.24,-0.05,-0.03,,0.6,0.3,3.29,0.08,-0.3,-0.83,,0.6,0.02,-0.22,6.93,,-1.07,1.08,-0.01,0.03,1.7400000000000002,19746,9906.0,9840.0,4.8,40096,439168,6.6,13.4
13229,"Pierce, GA",2021,,,-0.02,,-2.57,0.66,1.44,0.34,0.4,0.5,0.02,-2.57,0.05,-0.19,1.72,0.11,0.62,0.77,0.67,0.01,-0.47,19978,9948.0,10030.0,3.3,42709,448468,2.1,15.5
13229,"Pierce, GA",2022,,,,0.0,0.64,0.12,0.03,-0.37,0.68,,0.0,0.7,0.02,0.14,1.6,0.57,1.2,-0.85,-0.51,0.11,0.86,20176,10091.0,10085.0,3.1,41894,458723,2.3,17.0
13229,"Pierce, GA",2023,0.13,-0.01,0.04,0.05,1.15,-0.31,1.63,0.01,0.03,0.26,0.01,1.17,-0.04,-0.13,4.48,0.14,0.38,1.17,0.36,-0.04,-0.3,20443,10240.0,10203.0,3.3,42832,479419,4.5,18.3
13231,"Pike, GA",2002,0.03,0.04,0.11,1.02,-2.34,2.18,-0.12,-0.05,1.53,0.06,0.09,-2.34,0.3,0.47,3.0,1.33,0.3,0.19,,0.01,,14445,,,5.2,23565,217424,4.5,
13231,"Pike, GA",2003,0.03,0.18000000000000002,0.08,0.83,,,-0.19,-0.85,0.44,0.48,,,2.365,,4.56,0.39,0.62,-0.58,0.02,0.07,0.35,14881,,,5.2,23880,228312,5.0,
13231,"Pike, GA",2004,-0.02,0.14,0.02,-0.08,-0.04,0.24,0.07,-0.41,-0.45,0.11,-0.29,-0.04,2.365,0.09,8.13,-0.6,0.11,0.03,1.02,0.03,-0.38,15474,,,4.9,25454,245860,7.7,
13231,"Pike, GA",2005,0.37,-0.17,-0.05,0.24,,,-0.28,0.4,0.71,0.01,,,-2.43,,-6.23,0.35,0.96,0.16,0.13,-0.03,0.36,15908,,,5.6,26805,232297,-5.5,
13231,"Pike, GA",2006,0.68,-0.17,0.06,-0.51,-0.77,3.26,-0.13,0.16,0.01,-0.03,0.04,-0.77,-2.43,-0.17,-2.94,0.07,-4.05,0.04,,0.1,,16590,,,4.5,27782,225504,-2.9,
13231,"Pike, GA",2007,,,0.11,0.28,-0.1,0.67,0.05,-1.32,0.93,-0.03,0.08,0.06,2.0,-0.15,7.25,1.98,3.67,-0.62,,0.12,,17220,,,4.3,28749,243951,8.2,
13231,"Pike, GA",2008,-0.28,-0.08,,-0.26,0.05,-3.25,1.65,0.37,-0.48,0.55,,1.57,-0.1,-0.19,1.75,0.11,1.91,0.71,,0.02,0.27,17619,,,6.7,29653,247052,1.3,
13231,"Pike, GA",2009,0.13,0.06,-0.08,-0.28,-0.11,-2.82,0.17,1.28,0.17,0.21,0.1,-0.68,-1.44,0.21,-3.09,-0.56,-0.69,1.38,0.12,0.03,-0.53,17721,,,10.9,29259,239850,-2.9,
13231,"Pike, GA",2010,0.11,0.18000000000000002,,0.22,-0.13,1.04,3.07,-0.81,-0.56,0.3,,0.02,-0.54,0.26,5.4,-0.18,1.26,0.39,,-0.17,0.2,17929,8769.0,9160.0,10.5,28633,251458,4.8,15.7
13231,"Pike, GA",2011,,,-0.07,-0.28,-0.03,0.36,3.29,0.4,-0.7,0.21,0.13,-0.01,0.44,0.48,8.88,-0.22,1.95,0.15,0.14,0.12,0.97,17792,8720.0,9072.0,10.0,30785,272017,8.2,15.6
13231,"Pike, GA",2012,0.16,,0.05,0.12,0.28,1.85,0.83,0.56,-0.38,0.44,,0.21,0.44,-0.03,8.32,0.16,2.4,0.35,,-0.07,0.85,17780,8712.0,9068.0,9.1,31450,293617,7.9,16.6
13231,"Pike, GA",2013,0.12,-0.12,,0.42,0.21,-2.41,,-0.21,-0.35,,0.2,0.27,,-0.16,0.41,0.59,0.1,0.25,0.69,0.1,0.26,17784,8769.0,9015.0,8.4,31970,293775,0.1,17.0
13231,"Pike, GA",2014,0.14,0.12,,0.1,0.64,0.39,-0.02,0.38,0.66,,0.13,0.8,-0.37,-0.04,-0.67,0.17,-2.34,-0.09,-0.14,-0.01,0.11,17774,8764.0,9010.0,7.1,33496,293758,0.0,17.3
13231,"Pike, GA",2015,-0.03,,0.03,-0.04,0.9,1.08,-0.17,-0.6,0.75,0.09,,0.87,-0.52,-0.03,0.2,-0.03,0.1,0.16,,0.11,-0.14,17935,8839.0,9096.0,5.8,35043,296539,0.9,16.0
13231,"Pike, GA",2016,-0.14,-0.11,0.06,0.26,-1.03,2.61,-0.12,-0.3,-0.36,0.47,-0.15,-1.01,-0.26,-0.06,3.44,0.58,2.24,0.17,-0.48,0.22,-0.26,17916,8790.0,9126.0,5.4,37650,305672,3.1,15.3
13231,"Pike, GA",2017,-0.03,-0.14,-0.07,0.14,0.68,2.43,1.08,-0.24,0.37,0.3,-0.06,0.89,0.24,-0.56,2.83,0.29,-0.54,0.07,-0.33,-0.23,-0.22,18213,8955.0,9258.0,4.7,38558,315454,3.2,16.5
13231,"Pike, GA",2018,0.04,-0.02,0.05,0.0,-0.26,-0.54,1.42,-0.26,0.08,-0.08,0.02,-0.46,-0.15,0.29,1.01,0.36,0.33,0.33,-0.08,-0.23,0.17,18622,9160.0,9462.0,3.8,40314,318885,1.1,15.9
13231,"Pike, GA",2019,0.2,-0.03,,-0.47,-0.55,1.96,1.17,0.54,-0.18,-0.36,,-0.33,0.42,0.27,6.24,-0.19,2.74,0.59,-0.36,-0.23,-0.1,18953,9266.0,9687.0,3.3,42223,338216,6.1,17.1
13231,"Pike, GA",2020,,,-0.09999999999999999,,0.04,2.81,-2.39,0.25,-0.67,-0.25,,0.26,-0.07,0.14,-1.97,0.17,-3.96,0.58,,-0.04,0.55,18943,9357.0,9586.0,5.1,44542,329298,-2.6,19.5
13231,"Pike, GA",2021,0.53,0.01,0.01,0.64,0.08,2.59,0.69,0.42,0.32,0.25,0.13,0.48,-0.04,0.15,6.84,1.15,1.37,-0.89,,,0.17,19545,9588.0,9957.0,2.9,49110,352887,7.2,20.4
13231,"Pike, GA",2022,,,0.02,,1.09,-0.68,0.84,0.02,0.81,-0.62,0.08,0.86,-0.05,0.36,2.97,0.16,1.98,-0.19,0.03,,-0.19,19936,9749.0,10187.0,2.9,50567,366209,3.8,20.2
13231,"Pike, GA",2023,0.11,-0.01,,-0.01,-0.98,-1.19,1.15,-0.73,0.47,0.49,0.04,-0.83,-0.11,-0.03,0.38,0.14,,0.76,,-0.01,0.16,20422,10031.0,10391.0,2.8,52786,369342,0.9,21.4
13233,"Polk, GA",2002,0.03,0.01,0.02,0.03,-0.62,-1.27,,0.15,1.36,-0.22,0.67,-0.7,,0.2,2.41,0.14,0.18,0.42,,,,39109,,,5.3,21353,1018438,3.8,
13233,"Polk, GA",2003,,,-0.03,-0.15,,0.42,-0.03,-0.6,0.35,0.07,,,-0.63,0.25,1.37,-0.23,0.49,0.56,0.21,,0.13,39246,,,4.7,21987,1035892,1.7,
13233,"Polk, GA",2004,,,,0.05,0.38,0.41,1.73,-0.59,-2.07,,0.67,0.32,0.01,0.65,3.84,0.49,0.17,-0.79,-0.03,0.13,0.04,39564,,,4.9,23175,1054270,1.8,
13233,"Polk, GA",2005,0.08,0.0,,0.84,0.39,-0.37,1.56,0.24,-0.77,,0.67,0.22,0.08,-0.31,5.41,0.84,0.48,0.03,0.56,0.09,-0.11,39860,,,5.0,23463,1103155,4.6,
13233,"Polk, GA",2006,0.01,-0.02,,-0.35,-0.75,0.01,2.14,0.12,0.9,,-0.1,-0.74,-0.73,-0.24,0.46,-0.37,-0.04,0.07,0.22,0.21,0.27,40372,,,4.4,24552,1118178,1.4,
13233,"Polk, GA",2007,0.05,0.0,0.03,0.23,0.47,0.22,0.35,0.09,-0.37,-0.07,-0.5900000000000001,0.49,-0.12,0.02,-0.12,-0.13,0.42,-0.19,-0.57,0.13,0.04,40789,,,4.5,25811,1112681,-0.5,
13233,"Polk, GA",2008,0.0,-0.02,0.0,0.49,0.38,-1.9,0.43,0.16,-0.95,-0.04,0.67,0.27,-1.55,0.08,0.75,0.55,0.8,-0.22,-0.33,-0.18,-0.02,41407,,,6.5,26022,1110424,-0.2,
13233,"Polk, GA",2009,-0.13,0.0,-0.01,-0.14,-0.31,-0.22,-2.87,0.51,-0.1,0.22,-0.18,-0.52,-0.1,-0.2,-3.92,-0.26,0.12,-0.02,0.06,0.13,-0.25,41386,,,10.8,25469,1065799,-4.0,
13233,"Polk, GA",2010,0.05,0.05,-0.01,0.53,-0.55,-0.08,3.29,-0.67,-0.45,-0.04,-0.5900000000000001,-0.6,-0.99,-0.33,-0.89,0.56,2.03,0.1,-0.18,0.26,0.16,41537,20565.0,20972.0,11.9,25836,1051465,-1.3,11.4
13233,"Polk, GA",2011,0.12,-0.02,,0.07,-0.55,-0.27,1.92,0.13,-0.05,,0.67,-0.49,-0.04,-0.26,1.68,-0.05,-1.08,-0.15,-0.17,0.26,0.12,41277,20351.0,20926.0,11.4,26577,1068525,1.6,11.2
13233,"Polk, GA",2012,0.15,-0.01,,0.16,0.82,-1.9,2.93,0.05,-0.25,,0.67,0.78,-0.88,-0.39,1.26,0.01,-1.32,-0.42,0.27,0.08,0.11,41097,20239.0,20858.0,9.8,26739,1079372,1.0,11.4
13233,"Polk, GA",2013,0.02,-0.04,,-0.38,0.27,0.66,-0.39,-0.4,-0.43,,-0.5900000000000001,0.36,0.53,-0.01,-1.04,-0.45,-0.66,0.34,0.16,-0.23,0.84,40972,20070.0,20902.0,8.8,26741,1063507,-1.5,13.1
13233,"Polk, GA",2014,0.1,0.0,0.01,-0.24,0.83,0.04,1.19,0.61,-0.27,0.57,-0.5900000000000001,0.81,0.15,-0.06,4.36,-0.2,1.3,-0.03,0.07,0.15,0.51,40876,20050.0,20826.0,7.8,28150,1107037,4.1,12.7
13233,"Polk, GA",2015,0.07,-0.01,-0.02,0.13,0.44,1.29,-1.35,0.04,0.22,0.46,,0.37,0.69,0.01,1.92,0.22,-0.75,1.94,0.61,,0.25,41209,20186.0,21023.0,6.7,29458,1130784,2.1,13.1
13233,"Polk, GA",2016,0.01,-0.01,0.0,0.15,-0.06,-0.13,2.51,-0.92,-0.2,0.17,-0.22,-0.04,0.29,-0.41,4.81,0.2,2.05,0.37,-0.34,0.26,0.13,41584,20529.0,21055.0,5.9,30585,1182908,4.6,13.0
13233,"Polk, GA",2017,0.12,-0.05,0.05,0.06,0.35,-0.58,1.79,-0.19,-0.12,0.4,-0.13,0.4,-0.43,0.02,-0.97,0.05,-2.95,0.25,0.18,-0.23,0.81,41842,20613.0,21229.0,5.0,30844,1170049,-1.1,12.7
13233,"Polk, GA",2018,-0.03,0.01,-0.07,-0.46,,-0.13,1.85,-0.01,0.45,0.28,0.0,,-1.04,-0.26,1.25,-0.48,0.19,0.18,-0.13,,0.08,42373,20863.0,21510.0,4.0,32071,1189925,1.7,12.2
13233,"Polk, GA",2019,0.05,0.01,0.01,0.02,-0.61,0.08,3.29,0.35,0.18,-0.07,0.0,-0.57,-1.26,0.05,5.56,0.1,0.49,0.01,,,,42616,20806.0,21810.0,3.6,33342,1258307,5.7,13.7
13233,"Polk, GA",2020,-0.3,0.0,-0.01,-0.31,-0.13,0.03,-0.39,-0.37,-0.03,0.1,0.03,0.02,-0.86,-0.36,-3.1,-0.17,-0.41,-0.03,0.46,-0.23,-0.28,42922,21135.0,21787.0,5.7,36134,1218896,-3.1,12.7
13233,"Polk, GA",2021,0.3,0.03,,0.35,,0.87,0.96,-0.11,0.45,,0.13,,0.44,-0.18,3.34,0.24,0.88,0.18,0.26,-0.23,-0.47,43322,21214.0,22108.0,3.5,39380,1265064,3.8,13.2
13233,"Polk, GA",2022,0.24,0.04,,0.02,0.22,-0.07,-0.12,0.05,0.4,,0.0,0.14,0.76,0.13,2.92,0.06,,-0.43,0.0,0.26,0.42,43706,21458.0,22248.0,3.0,40471,1307160,3.3,14.4
13233,"Polk, GA",2023,0.07,-0.01,-0.01,0.1,0.28,-0.35,2.04,-0.01,0.0,0.43,0.01,0.23,-0.55,-0.27,3.85,,0.54,0.96,,-0.05,0.35,44363,21773.0,22590.0,3.3,41831,1357462,3.8,14.5
13235,"Pulaski, GA",2002,,,0.01,,-0.91,-0.16,,0.13,-0.24,0.5,0.67,-0.91,,0.11,-0.1,,-0.68,0.14,0.42,0.15,0.51,10168,,,5.7,23754,266380,-0.3,
13235,"Pulaski, GA",2003,,,-0.02,0.11,,-0.75,0.11,-0.34,-0.21,0.84,0.67,,2.14,-0.09,11.2,-0.09,0.3,0.09,,,,10351,,,4.4,25234,295665,11.0,
13235,"Pulaski, GA",2004,,,,0.25,,-2.94,-0.22,-0.39,-1.11,,-0.28,,-0.09,-0.11,-8.4,-0.4,-0.58,-1.09,0.9,,0.21,10646,,,4.5,24087,267561,-9.5,
13235,"Pulaski, GA",2005,0.57,-0.17,-0.02,-0.26,4.29,,,0.84,-0.37,0.37,0.27,4.39,-0.43,-0.24,3.21,0.44,-0.32,-1.43,,0.01,,10890,,,5.6,23830,275157,2.8,
13235,"Pulaski, GA",2006,0.46,-0.17,0.08,0.06,1.87,-1.55,-0.04,0.64,-0.39,-0.42,0.2,1.87,0.28,-0.2,2.3,0.68,-0.68,-0.37,0.39,-0.03,1.36,11183,,,4.5,24131,280405,1.9,
13235,"Pulaski, GA",2007,-0.24,0.14,0.01,0.05,-4.32,0.13,-0.09,-0.12,-0.5,-0.26,-0.27,-4.869999999999999,-0.06,-0.03,-4.43,0.27,0.71,-0.6,-0.14,-0.06,1.7400000000000002,11445,,,4.0,23992,266574,-4.9,
13235,"Pulaski, GA",2008,-0.35,-0.07,0.11,0.32,,0.3,,0.14,-0.79,-0.05,0.56,,-0.24,0.18,-1.09,0.6,0.77,0.25,-0.75,0.08,1.36,11638,,,5.4,24086,261557,-1.9,
13235,"Pulaski, GA",2009,-0.7000000000000002,-0.07,0.11,0.06,,0.07,,1.46,-0.71,-1.2700000000000002,-0.08,,-0.13,-0.19,-4.05,-0.78,0.64,0.38,-0.25,-0.06,-1.5500000000000005,11903,,,7.8,22286,249101,-4.8,
13235,"Pulaski, GA",2010,0.07,0.18000000000000002,0.03,0.37,-0.48,-0.31,-0.15,-0.93,0.03,-0.08,0.51,-0.48,-0.11,-0.22,-1.21,0.21,-0.23,0.36,0.03,-0.09,-0.28,11989,5184.0,6805.0,9.1,22824,246151,-1.2,5.6
